
"STM32F107RC","LQFP 64 10x10x1.4","Active","72","256","64","-","7x16-bit (20/20/22)","-","2 x WDG, RTC, 24-bit down counter, 2x16-bitBasic timers","16x12-bit","2x12bit","51(51)","3xSPI;2xI2S;2xI2C;3xUSART;2xUART;USB OTGFS;2xCAN;Ethernet MAC10/100","2","3.6","1.9","393","-","No"
"STM32F107VB","LQFP 100 14x14x1.4","Active","72","128","48","-","7x16-bit (20/20/22)","-","2 x WDG, RTC, 24-bit down counter, 2x16-bitBasic timers","16x12-bit","2x12bit","80(80)","3xSPI;2xI2S;2xI2C;3xUSART;2xUART;USB OTGFS;2xCAN;Ethernet MAC10/100","2","3.6","1.9","393","-","No"
"STM32F107VC","LFBGA 100 10x10x1.7; LQFP 100 14x14x1.4; US WFV.I.","Active","72","256","64","-","7x16-bit (20/20/22)","-","2 x WDG, RTC, 24-bit down counter, 2x16-bitBasic timers","16x12-bit","2x12bit","80(80)","3xSPI;2xI2S;2xI2C;3xUSART;2xUART;USB OTGFS;2xCAN;Ethernet MAC10/100","2","3.6","1.9","393","-","No"
"STM32F205RB","LQFP 64 10x10x1.4","Active","120","256","64","-","12x16-bit (24/24/30)","2x32-bit (8/8/8),","2xWDG, RTC, 24-bit down counter","16x12-bit","-","51(51)","3xSPI;2xI2S;2xI2C;3xUSART(IrDa,ISO7816);3xUART;1xUSB OTG FS/HS;2xCAN;SDIO","1.8","3.6","2.5","188","-","-"
"STM32F205RC","LQFP 64 10x10x1.4","Active","120","256","96","-","12x16-bit (24/24/30)","2x32-bit (8/8/8)","2xWDG, RTC, 24-bit down counter","16x12-bit","-","51(51)","3xSPI;2xI2S;2xI2C;3xUSART(IrDa,ISO7816);3xUART;1xUSB OTG FS/HS;2xCAN;SDIO","1.8","3.6","188","2.5","-","-"
"STM32F205RE","LQFP 64 10x10x1.4; WLCSP 66L R9X9 PITCH 0.4MM","Active","120","512","128","0","12x16-bit (24/24/30)","2x32-bit (8/8/8)","2xWDG, RTC, 24-bit down counter","16x12-bit","-","51(51)","3xSPI;2xI2S;2xI2C;3xUSART(IrDa,ISO7816);3xUART;1xUSB OTG FS/HS;2xCAN;SDIO","1.8","3.6","2.5","188","-","-"
"STM32F205RF","LQFP 64 10x10x1.4","Active","120","768","128","0","12x16-bit (24/24/30)","2x32-bit (8/8/8)","2xWDG, RTC, 24-bit down counter","16x12-bit","-","51(51)","3xSPI;2xI2S;2xI2C;3xUSART(IrDa,ISO7816);3xUART;1xUSB OTG FS/HS;2xCAN;SDIO","1.8","3.6","2.5","188","-","-"
"STM32F205RG","LQFP 64 10x10x1.4; WLCSP 66L R9X9 PITCH 0.4MM","Active","120","1024","128","0","12x16-bit (24/24/30)","2x32-bit (8/8/8),","2xWDG, RTC, 24-bit down counter","16-x12-bit","-","51(51)","3xSPI;2xI2S;2xI2C;3xUSART(IrDa,ISO7816);3xUART;1xUSB OTG FS/HS;2xCAN;SDIO","1.8","3.6","2.5","188","-","-"
"STM32F205VB","LQFP 100 14x14x1.4","Active","120","128","64","-","12x16-bit (24/24/30)","2x32-bit (8/8/8)","2xWDG, RTC, 24-bit down counter","16x12-bit","-","82(82)","3xSPI;2xI2S;2xI2C;3xUSART(IrDa,ISO7816);3xUART;1xUSB OTG FS/HS;2xCAN;SDIO","1.8","3.6","2.5","188","-","-"
"STM32F205VC","LQFP 100 14x14x1.4","Active","120","256","96","-","12x16-bit (24/24/30)","2x32-bit (8/8/8),","2xWDG, RTC, 24-bit down counter,","16x12-bit","-","82(82)","3xSPI;2xI2S;2xI2C;3xUSART(IrDa,ISO7816);3xUART;1xUSB OTG FS/HS;2xCAN;SDIO","1.8","3.6","2.5","188","-","-"
"STM32F205VE","LQFP 100 14x14x1.4","Active","120","512","128","0","12x16-bit (24/24/30)","2x32-bit (8/8/8),","2xWDG, RTC, 24-bit down counter,","24x12-bit","-","82(82)","3xSPI;2xI2S;2xI2C;3xUSART(IrDa,ISO7816);3xUART;1xUSB OTG FS/HS;2xCAN;SDIO","1.8","3.6","2.5","188","-","-"
"STM32F205VF","LQFP 100 14x14x1.4","Active","120","768","128","0","12x16-bit (24/24/30)","2x32-bit (8/8/8)","2xWDG, RTC, 24-bit down counter","16x12-bit","-","82(82)","3xSPI;2xI2S;2xI2C;3xUSART(IrDa,ISO7816);3xUART;1xUSB OTG FS/HS;2xCAN;SDIO","1.8","3.6","2.5","188","-","-"
"STM32F205VG","LQFP 100 14x14x1.4","Active","120","1024","128","0","12x16-bit (24/24/30)","2x32-bit (8/8/8)","2xWDG, RTC, 24-bit down counter,","16x12-bit","-","82(82)","3xSPI;2xI2S;2xI2C;3xUSART(IrDa,ISO7816);3xUART;1xUSB OTG FS/HS;2xCAN;SDIO","1.8","3.6","2.5","188","-","-"
"STM32F205ZC","LQFP 144 20x20x1.4","Active","120","256","128","-","12x16-bit (24/24/30)","2x32-bit (8/8/8)","2xWDG, RTC, 24-bit down counter","24x12-bit","-","114(114)","3xSPI;2xI2S;2xI2C;3xUSART(IrDa,ISO7816);3xUART;1xUSB OTG FS/HS;2xCAN;SDIO","1.8","3.6","2.5","188","-","-"
"STM32F205ZE","LQFP 144 20x20x1.4","Active","120","512","128","0","12x16-bit (24/24/30)","2x32-bit (8/8/8),","2xWDG, RTC, 24-bit down counter","24x12-bit","-","114(114)","3xSPI;2xI2S;2xI2C;3xUSART(IrDa,ISO7816);3xUART;1xUSB OTG FS/HS;2xCAN;SDIO","1.8","3.6","2.5","188","-","-"
"STM32F205ZF","LQFP 144 20x20x1.4","Active","120","768","128","0","12x16-bit (24/24/30)","2x32-bit (8/8/8),","2xWDG, RTC, 24-bit down counter","24x12-bit","-","114(114)","3xSPI;2xI2S;2xI2C;3xUSART(IrDa,ISO7816);3xUART;1xUSB OTG FS/HS;2xCAN;SDIO","1.8","3.6","2.5","188","-","-"
"STM32F205ZG","LQFP 144 20x20x1.4","Active","120","1024","128","0","12x16-bit (24/24/30)","2x32-bit (8/8/8),","2xWDG, RTC, 24-bit down counter","24x12-bit","-","114(114)","3xSPI;2xI2S;2xI2C;3xUSART(IrDa,ISO7816);3xUAR;1xUSB OTG FS/HS;2xCAN;SDIO","1.8","3.6","2.5","188","-","-"
"STM32F207IC","BGA 176; LQFP 176 24x24x1.4","Active","120","256","128","-","12x16-bit (24/24/30)","2x32-bit (8/8/8)","2xWDG, RTC, 24-bit down counter","24x12-bit","-","140(140)","3xSPI;2xI2S;2xI2C;3xUSART(IrDa,ISO7816);3xUART;2xUSB OTG FS/HS;2xCAN;Ethernet MAC10/100;SDIO","1.8","3.6","2.5","188","-","-"
"STM32F207IE","BGA 176","Evaluation","120","512","128","0","12x16-bit (24/24/30)","2x32-bit (8/8/8)","2xWDG, RTC, 24-bit down counter","24x12-bit","-","140(140)","3xSPI;2xI2S;2xI2C;3xUSART(IrDa,ISO7816);3xUART;2xUSB OTG FS/HS;2xCAN;Ethernet MAC10/100;SDIO","1.8","3.6","2.5","188","-","-"
"STM32F207IF","BGA 176; LQFP 176 24x24x1.4","Active","120","768","128","0","12x16-bit (24/24/30)","2x32-bit (8/8/8),","2xWDG, RTC, 24-bit down counter","24x12-bit","-","140(140)","3xSPI;2xI2S;2xI2C;3xUSART(IrDa,ISO7816);3xUART;2xUSB OTG FS/HS;2xCAN;Ethernet MAC10/100;SDIO","1.8","3.6","2.5","188","-","-"
"STM32F207IG","BGA 176; LQFP 176 24x24x1.4","Active","120","1024","128","0","12x16-bit (24/24/30)","2x32-bit (8/8/8)","2xWDG, RTC, 24-bit down counter","24x12-bit","-","140(140)","3xSPI;2xI2S;2xI2C;3xUSART(IrDa,ISO7816);3xUART;2xUSB OTG FS/HS;2xCAN;Ethernet MAC10/100;SDIO","1.8","3.6","2.5","188","-","-"
"STM32F207VC","LQFP 100 14x14x1.4","Active","120","256","128","-","12x16-bit (24/24/30)","2x32-bit (8/8/8),","2xWDG, RTC, 24-bit down counter","16x12-bit","-","82(82)","3xSPI;2xI2S;2xI2C;3xUSART(IrDa,ISO7816);3xUART;2xUSB OTG FS/HS;2xCAN;Ethernet MAC10/100;SDIO","1.8","3.6","2.5","188","-","-"
"STM32F207VE","LQFP 100 14x14x1.4","Active","120","512","128","0","12x16-bit (24/24/30)","2x32-bit (8/8/8),","2xWDG, RTC, 24-bit down counter","16x12-bit","-","82(82)","3xSPI;2xI2S;2xI2C;3xUSART(IrDa,ISO7816);3xUART;2xUSB OTG FS/HS;2xCAN;Ethernet MAC10/100;SDIO","1.8","3.6","2.5","188","-","-"
"STM32F207VF","LQFP 100 14x14x1.4","Active","120","768","128","0","12x16-bit (24/24/30)","2x32-bit (8/8/8),","2xWDG, RTC, 24-bit down counter","16x12-bit","-","82(82)","3xSPI;2xI2S;2xI2C;3xUSART(IrDa,ISO7816);3xUART;2xUSB OTG FS/HS;2xCAN;Ethernet MAC10/100;SDIO","1.8","3.6","2.5","188","-","-"
"STM32F207VG","LQFP 100 14x14x1.4","Active","120","1024","128","0","12x16-bit (24/24/30)","2x32-bit (8/8/8),","2xWDG, RTC, 24-bit down counter","16x12-bit","-","82(82)","3xSPI;2xI2S;2xI2C;3xUSART(IrDa,ISO7816);3xUART;2xUSB OTG FS/HS;2xCAN;Ethernet MAC10/100;SDIO","1.8","3.6","2.5","188","-","-"
"STM32F207ZC","LQFP 144 20x20x1.4","Active","120","256","128","-","12x16-bit (24/24/30)","2x32-bit (8/8/8),","2xWDG, RTC, 24-bit down counter","24x12-bit","-","114(114)","3xSPI;2xI2S;2xI2C;3xUSART(IrDa,ISO7816);3xUART;2xUSB OTG FS/HS;2xCAN;Ethernet MAC10/100;SDIO","1.8","3.6","2.5","188","-","-"
"STM32F207ZE","LQFP 144 20x20x1.4","Active","120","512","128","0","12x16-bit (24/24/30)","2x32-bit (8/8/8),","2xWDG, RTC, 24-bit down counter","24x12-bit","-","140(140)","3xSPI;2xI2S;2xI2C;3xUSART(IrDa,ISO7816);3xUART;2xUSB OTG FS/HS;2xCAN;Ethernet MAC10/100;SDIO","1.8","3.6","2.5","188","-","-"
"STM32F207ZF","LQFP 144 20x20x1.4","Active","120","768","128","0","12x16-bit (24/24/30)","2x32-bit (8/8/8),","2xWDG, RTC, 24-bit down counter,","24x12-bit","-","114(114)","3xSPI;2xI2S;2xI2C;3xUSART(IrDa,ISO7816);3xUART;2xUSB OTG FS/HS;2xCAN;Ethernet MAC10/100;SDIO","1.8","3.6","2.5","188","-","-"
"STM32F207ZG","LQFP 144 20x20x1.4","Active","120","1024","128","0","12x16-bit (24/24/30)","2x32-bit (8/8/8),","2xWDG, RTC, 24-bit down counter","24x12-bit","-","114(114)","3xSPI;2xI2S;2xI2C;3xUSART(IrDa,ISO7816);3xUART;2xUSB OTG F/HS;2xCAN;Ethernet MAC10/100;SDIO","1.8","3.6","2.5","188","-","-"
"STM32F215RE","LQFP 64 10x10x1.4","Active","120","512","128","-","12x16-bit (24/24/30)","2x32-bit (8/8/8),","2xWDG, RTC, 24-bit down counter","16x12-bit","-","51(51)","3xSPI;2xI2S;2xI2C;3xUSART(IrDa,ISO7816);3xUART;1xUSB OTG FS/HS;2xCAN;SDIO","1.8","3.6","2.5","188","-","-"
"STM32F215RG","LQFP 64 10x10x1.4","Active","120","1024","128","-","12x16-bit (24/24/30)","2x32-bit (8/8/8),","2xWDG, RTC, 24-bit down counter","16x12-bit","-","51(51)","3xSPI;2xI2S;2xI2C;3xUSART(IrDa,ISO7816);3xUART;1xUSB OTG FS/HS;2xCAN;SDIO","1.8","3.6","2.5","188","-","-"
"STM32F215VE","LQFP 100 14x14x1.4","Active","120","512","128","-","12x16-bit (24/24/30)","2x32-bit (8/8/8),","2xWDG, RTC, 24-bit down counter","16x12-bit","-","82(82)","3xSPI;2xI2S;2xI2C;3xUSART(IrDa,ISO7816);3xUART;1xUSB OTG FS/HS;2xCAN;SDIO","1.8","3.6","2.5","188","-","-"
"STM32F215VG","LQFP 100 14x14x1.4","Active","120","1024","128","-","12x16-bit (24/24/30)","2x32-bit (8/8/8),","2xWDG, RTC, 24-bit down counter","16x12-bit","-","82(82)","3xSPI;2xI2S;2xI2C;3xUSART(IrDa,ISO7816);3xUART;1xUSB OTG FS/HS;2xCAN;SDIO","1.8","3.6","2.5","188","-","-"
"STM32F215ZE","LQFP 144 20x20x1.4","Active","120","512","128","-","12x16-bit (24/24/30)","2x32-bit (8/8/8),","2xWDG, RTC, 24-bit down counter","24x12-bit","-","114(114)","3xSPI;2xI2S;2xI2C;3xUSART(IrDa,ISO7816);3xUART;1xUSB OTG FS/HS;2xCAN;SDIO","1.8","3.6","2.5","188","-","-"
"STM32F215ZG","LQFP 144 20x20x1.4","Active","120","1024","128","-","12x16-bit (24/24/30)","2x32-bit (8/8/8),","2xWDG, RTC, 24-bit down counter","24x12-bit","-","114(114)","3xSPI;2xI2S;2xI2C;3xUSART(IrDa,ISO7816);3xUART;1xUSB OTG FS/HS;2xCAN;SDIO","1.8","3.6","2.5","188","-","-"
"STM32F217IE","BGA 176; LQFP 176 24x24x1.4","Active","120","512","128","-","12x16-bit (24/24/30)","2x32-bit (8/8/8),","2xWDG, RTC, 24-bit down counter","24x12-bit","-","140(140)","3xSPI;2xI2S;2xI2C;3xUSART(IrDa,ISO7816);3xUART;2xUSB OTG FS/HS;2xCAN;Ethernet MAC10/100;SDIO","1.8","3.6","2.5","188","-","-"
"STM32F217IG","BGA 176; LQFP 176 24x24x1.4","Active","120","1024","128","-","12x16-bit (24/24/30)","2x32-bit (8/8/8),","2xWDG, RTC, 24-bit down counter","24x12-bit","-","140(140)","3xSPI;2xI2S;2xI2C;3xUSART(IrDa,ISO7816);3xUART;2xUSB OTG FS/HS;2xCAN;Ethernet MAC10/100;SDIO","1.8","3.6","2.5","188","-","-"
"STM32F217VE","LQFP 100 14x14x1.4","Active","120","512","128","-","12x16-bit (24/24/30)","2x32-bit (8/8/8),","2xWDG, RTC, 24-bit down counter","16x12-bit","-","82(82)","3xSPI;2xI2S;2xI2C;3xUSART(IrDa,ISO7816);3xUART;2xUSB OTG FS/HS;2xCAN;Ethernet MAC10/100;SDIO","1.8","3.6","2.5","188","-","-"
"STM32F217VG","LQFP 100 14x14x1.4","Active","120","1024","128","-","12x16-bit (24/24/30)","2x32-bit (8/8/8),","2xWDG, RTC, 24-bit down counter","16x12-bit","-","82(82)","3xSPI;2xI2S;2xI2C;3xUSART(IrDa,ISO7816);3xUART;2xUSB OTG FS/HS;2xCAN;Ethernet MAC10/100;SDIO","1.8","3.6","2.5","188","-","-"
"STM32F217ZE","LQFP 144 20x20x1.4","Active","120","512","128","-","12x16-bit (24/24/30)","2x32-bit (8/8/8),","2xWDG, RTC, 24-bit down counter","24x12-bit","-","114(114)","3xSPI;2xI2S;2xI2C;3xUSART(IrDa,ISO7816);3xUART;2xUSB OTG FS/HS;2xCAN;Ethernet MAC10/100;SDIO","1.8","3.6","2.5","188","-","-"
"STM32F217ZG","LQFP 144 20x20x1.4","Active","120","1024","128","-","12x16-bit (24/24/30)","2x32-bit (8/8/8),","2xWDG, RTC, 24-bit down counter","24x12-bit","-","114(114)","3xSPI;2xI2S;2xI2C;3xUSART(IrDa,ISO7816);3xUART;2xUSB OTG FS/HS;2xCAN;Ethernet MAC10/100;SDIO","1.8","3.6","2.5","188","-","-"
